count	reward_sum	squared_reward_sum	length
670	39.62396366256351	10063.591602453273	350
671	-47.24651076482764	10017.655388002686	205
672	194.29058753114066	10148.46326142547	641
673	-29.055434008463124	10029.56084892241	224
674	213.7379934404134	10144.69839944804	755
675	135.92366060527638	10105.821360319971	586
676	-77.8021376345624	10007.04738998022	110
677	-66.32623745187885	10012.422162538925	165
678	188.66904948547005	10139.245411516426	652
679	-75.20629386468589	10007.50243938222	127
680	38.31767405878725	10062.213755985158	353
681	-33.12818509120197	10027.351330867505	230
682	35.451350228043424	10060.345868536926	354
683	193.2397708446183	10132.52600904503	722
684	100.44001587279232	10094.030239968532	485
685	-35.37606425905588	10024.855560743847	216
686	321.54294761532805	140.1474789920636	808
687	-61.512768843472415	10013.224896338594	159
688	166.87906361796604	10116.540874828892	685
689	174.7883290294531	10122.733196658144	729
690	50.09311585391754	10070.449318440831	371
691	-57.29856479324935	10015.351906904107	165
692	-1.8241992787426966	10043.416161691763	272
693	79.6884735115317	10077.952283086079	470
694	127.319198263977	10105.508745225725	616
695	58.795721643870365	10076.57192086632	375
696	220.147728282177	10149.752503765922	764
697	-82.43535410053777	10005.504267054075	125
698	-74.97822633831986	10007.671337879267	125
699	-61.72962083244736	10014.679949169717	144
700	-82.40985294965313	10005.611565759245	128
701	43.35525744979006	10064.897318355348	383
702	21.81519336724557	10055.1788444902	311
703	-55.99763557184266	10014.932627498802	170
704	-45.00039556364003	10019.54652881722	221
705	165.82073914369806	10124.252025259932	673
706	1.9600187146776307	10042.954464308446	289
707	-18.223936523062633	10036.00953527053	232
708	-67.19768910488148	10012.616960189505	134
709	-69.90260615591589	10010.533435089268	126
710	-16.407404485046044	10031.939279474213	260
711	-18.781004909402256	10039.28434474971	209
712	-65.42372154598218	10011.882471246392	175
713	-74.2473940399778	10008.466667208562	127
714	322.28960427983617	144.87430798353037	786
715	-4.708753347642343	10039.452365989519	269
716	324.5866129434988	148.97755438000354	785
717	178.17433616575727	10144.44042758826	589
718	-26.725967920593973	10032.7379987249	203
719	321.657230247014	148.49173779446804	759
720	79.278713657877	10086.119579290438	421
721	45.80517814309812	10069.144792117473	353
722	-15.194479022356134	10036.173906291704	269
723	-77.52716464884242	10006.932880290547	111
724	97.75982474180782	10096.689225509506	459
725	-31.84114089602747	10024.816565949477	241
726	-76.19422846532103	10014.034852832956	216
727	44.741539033971264	10063.668295967642	380
728	324.8735121269966	146.29272927148105	780
729	324.91700920141915	146.8104584313578	778
730	325.26982796879855	152.04732229158404	749
731	40.37181780238589	10061.467519846045	371
732	-31.587799543638695	10027.477690486794	240
733	-29.713117060151347	10024.653126468598	247
734	96.49364228510933	10082.270027915094	539
735	32.19214380433198	10063.70268701084	371
736	82.45027644556762	10082.549649384135	451
737	-80.3860970178515	10006.646722555344	113
738	70.30510071828351	10074.12712940194	448
739	0.4744137898945837	10048.731393927626	250
740	-32.29933783085659	10028.97978995524	204
741	-58.15134758191873	10015.119377668665	158
742	25.514757259151438	10051.597504088617	358
743	38.77154798744371	10063.823523281042	371
744	-73.61002349014828	10008.947781066485	123
745	-17.408824653760774	10038.309540053871	218
746	321.6298372172776	141.48904888121206	826
747	-36.21485022167329	10023.594536764102	217
748	36.34013379685615	10063.5380418416	345
749	82.67311685973067	10081.003383376968	472
750	-40.80822320054159	10020.921381500964	229
751	28.295531424741	10060.731524216762	329
752	30.649149596131963	10054.010081366956	359
753	107.40441925848702	10102.387886019122	467
754	-13.426449564565104	10037.082848017786	267
755	-43.32727410516964	10021.650393366068	203
756	172.47450348242586	10128.500644735754	647
757	-74.88184606842643	10007.618529425752	123
758	323.7339516144331	149.96865094599912	770
759	-67.36699056991314	10013.199445155424	128
760	-84.48830227394883	10005.890337202114	116
761	107.19777404491302	10091.109950811107	532
762	-61.988943597449435	10013.167761417546	149
763	-22.711438084069172	10033.304606337968	237
764	89.2038069413853	10087.325757060284	476
765	-7.64343650642256	10046.05473443059	435
766	-58.365341829386274	10016.226762994544	160
767	325.00386947238206	147.94936823193345	763
768	53.330206267889395	10062.092293469765	436
769	-19.47653274875968	10034.07729690534	242
770	51.455860382734016	10069.419580214995	380
771	103.66736421668881	10088.513264620802	539
772	178.7400316988775	10128.374680875564	663
773	-25.109471117966166	10033.702821951822	213
774	104.92150163170757	10084.744236652512	563
775	-14.529432715699002	10036.117036628515	272
776	325.40492993838103	151.80156833926793	761
777	18.715262594701557	10050.199145045444	370
778	-30.5023774358378	10030.204848873942	208
779	-61.359671589456106	10016.23708548805	174
780	32.96921674597766	10061.840566682364	488
781	324.2525168352715	146.58509337134515	776
782	86.47360319855972	10085.195183603115	462
783	79.89080286420568	10090.613673146448	406
784	-75.24645831966959	10007.313235422125	136
785	-64.41257842979812	10014.559780173347	143
786	-36.70945873301938	10024.3508452821	207
787	46.648659161704984	10064.914293383725	384
788	-2.2624951366398847	10046.7435178277	247
789	-2.3414373910475774	10037.961668293974	307
790	17.906140665565758	10050.749264801423	313
791	-73.08446161389195	10010.753206949374	105
792	196.13510273698813	10135.207935053833	732
793	-15.580260373223709	10037.10346296714	235
794	60.024337778502144	10077.826356781508	384
795	44.056306711250755	10072.479908119847	340
796	70.16617364152862	10078.200043212299	426
797	61.626127786687164	10075.5576347764	403
798	58.4758784233905	10068.47023358223	468
799	38.17264076069287	10056.971171644534	403
800	121.7204293537194	10099.7948329188	574
801	325.3478031171743	152.47690334278704	743
802	210.01543490345279	10142.583210545477	755
803	323.8216998487827	145.25495929545312	780
804	214.85236143686222	10141.39349502311	775
805	38.92569466953523	10071.211986709563	421
806	-53.23875149550723	10015.578649742147	196
807	-67.01396682211106	10015.043069770403	124
808	320.4155918981087	140.1183382753796	798
809	-12.050002318707627	10041.58453024265	280
810	326.1326303373651	157.9662696452175	724
811	-84.90057644760154	10004.538772261756	125
812	326.6246851252332	160.26474048543798	740
813	-36.602919735446875	10023.385508997946	247
814	318.8914696826743	135.9808472022081	858
815	321.78898312936013	139.2336985384234	819
816	-52.86643726023424	10017.594709678324	180
817	38.814797478200546	10066.098386430845	342
818	-30.690509911110723	10025.84593160308	236
819	-46.294496190823466	10018.63892724561	224
820	324.36175511445776	149.65642934827574	772
821	324.7510535323002	150.4586835276854	759
822	-47.72652801881578	10021.548154111202	176
823	6.678002938557199	10052.162514552663	345
824	-23.656859395338074	10030.307943172224	233
825	13.52053995444001	10055.23867322663	277
826	50.25486509751457	10067.778276626086	389
827	81.00492886176252	10081.431319872456	472
828	-24.29779455338526	10031.251521060442	226
829	71.95968474970257	10079.000827942617	531
830	28.71647530238178	10058.53897240762	338
831	-107.13231255611981	10045.60202834988	1844
832	-12.652038842163378	10037.799712038775	243
833	3.655390569461943	10043.94600077145	312
834	-18.93938072240435	10038.079185189888	214
835	10.42749874449514	10050.971638171886	296
836	206.8763956114389	10150.168861625412	719
837	40.71806577307879	10064.558350271775	364
838	30.4508407505202	10059.3558924067	335
839	62.03244075311915	10086.053543568463	457
840	-19.903450660425804	10031.62372087905	248
841	-66.26308897695318	10011.937045923458	138
842	-10.38402714041375	10036.507968192098	311
843	323.8083323782926	147.73735940815226	772
844	0.19573395581878117	10045.620443366151	363
845	118.46523064167533	10098.689500367978	539
846	322.21102488481955	149.05509719833938	756
847	73.40704223491278	10080.520883101068	421
848	11.980234985215418	10047.021270547255	328
849	323.1068310266061	147.35009973003602	774
850	136.74293530472303	10114.886886262786	544
851	-61.87971239735334	10012.459873614456	161
852	323.7241006162083	156.36010016361274	760
853	120.96193148121156	10098.59173859371	557
854	183.9643450956645	10125.047185632082	862
855	325.6358349267101	157.03756197655647	745
856	-40.199902369185416	10026.76303192009	188
857	326.66378526882806	159.2713992608723	720
858	160.9329460429488	10120.554219395772	634
859	325.13262272621915	154.3803268618418	746
860	116.61897705378433	10096.603519320763	544
861	323.99258632001585	145.76839720588438	790
862	124.7913155132106	10110.260510726295	516
863	22.76196013406465	10056.161308694509	313
864	10.46417486836107	10048.593738567313	300
865	323.0905909794706	150.84099978303416	761
866	-27.101230111327823	10032.8152576753	234
867	320.7438005996419	137.6931709921532	823
868	61.18887744167199	10077.815736366463	427
869	326.28415034570486	156.34521387925585	725
870	49.367456175808655	10069.721585423355	368
871	323.10700154728863	145.9375791954194	801
872	89.82910975814866	10092.001810209658	442
873	324.9119925146515	158.14650133930806	723
874	99.09477897301639	10083.955161717045	528
875	114.56582076824992	10097.222634435264	530
876	15.891400796002728	10051.723342145195	312
877	-32.043069160624384	10029.197636435862	206
878	216.15158307383467	10150.10542420815	737
879	-4.9729097426233295	10044.38501914835	244
880	108.67850054414936	10098.540680152431	521
881	325.887028914899	159.16589323743608	714
882	151.3017321347519	10115.843992803917	631
883	-82.63282615334114	10006.194397294492	116
884	-74.25819592998596	10008.214756855637	127
885	212.13684719917148	10139.667876250207	769
886	-59.63561324512206	10014.693433727722	163
887	134.75153978382377	10108.896715169883	722
888	323.95089662503227	146.7599921490594	775
889	-47.35578421340355	10020.37447178561	182
890	324.9857871078104	155.08834109503692	739
891	73.65288611610933	10078.787510791624	433
892	161.4180894451992	10120.959676912644	651
893	184.67666201335942	10132.412296784492	667
894	-76.77356045406964	10007.762082172643	105
895	32.496983482535086	10058.707012428173	356
896	326.3566490883512	161.93455233221908	707
897	8.503420890112892	10049.531964849015	323
898	-42.74031948946208	10022.985769427656	189
899	-23.117788050383055	10033.107759478109	220
900	208.05784951096592	10149.23444823177	689
901	-20.406026023817674	10031.77396419667	264
902	326.46655326829904	157.76528811813967	731
903	-40.74770758776073	10024.841968424756	192
904	323.51616363921926	150.42210569648032	775
905	9.428845513503305	10047.309526905974	327
906	-77.69754757102021	10005.921716501729	131
907	327.10009337478846	161.48273728870655	711
908	158.4867072960394	10119.421575604614	628
909	63.33963985979432	10084.346097189857	411
910	-13.215488905392291	10037.036432981191	254
911	63.939024117754	10077.035855723538	411
912	91.68668520562613	10098.379201832407	423
913	24.457256853334627	10056.544744566823	341
914	327.32503300875277	164.3052255492477	701
915	-2.9232030630154355	10049.537272948335	252
916	325.1396061012689	153.2881816866579	764
917	30.65190305544064	10064.05070130181	310
918	116.81389789630398	10103.730487572464	555
919	327.60725588128275	169.30162577029927	683
920	52.48115911104941	10077.907675570765	346
921	31.372620624075637	10065.721631631928	308
922	36.64932139423897	10052.582949061201	466
923	6.845393574039065	10045.62765927857	297
924	323.8435071045193	147.76186861978033	771
925	79.95270202528948	10082.474926655561	448
926	-33.35442558911497	10026.32389343755	224
927	-72.73052029907245	10008.754616783124	122
928	149.51650693257182	10122.610441245977	555
929	92.33307316403884	10077.87450513003	644
930	-77.27307099504955	10007.86245161168	109
931	322.9204784378336	146.5977639511118	777
932	170.50606942360633	10129.453232039403	634
933	205.14006460023478	10145.578737536243	730
934	-58.34414190693543	10016.83519078135	158
935	-78.46963426323957	10007.834418805103	153
936	11.344599186684377	10048.11591911704	301
937	48.98842501203066	10067.686692931215	377
938	39.39153504211916	10060.431980384321	377
939	-77.78753973333474	10005.833574705744	133
940	4.614476500781237	10049.110744417814	271
941	26.831439134427328	10061.805211692144	313
942	53.53269614161303	10070.031244845175	384
943	-45.15484266742601	10023.902015191397	178
944	326.40997436185336	162.4289011414378	705
945	-45.67408427388357	10022.42373014339	177
946	-14.001910929225119	10035.134435472766	254
947	23.550035599910146	10057.965668144145	308
948	103.58259441474877	10094.689681051208	492
949	87.55653177249181	10094.620089774664	422
950	-73.77927840097374	10008.723996359631	124
951	-38.93285774542112	10024.470400344042	212
952	173.383582431128	10128.483459047782	644
953	111.13259460699649	10100.064924151746	496
954	-31.99160751229867	10028.653644593545	199
955	-19.031083828107953	10034.343810851644	245
956	-25.583162415184233	10034.399513623392	205
957	-56.299310921600195	10015.027459300716	196
958	326.1220439774589	159.21084574561678	729
959	325.9818524168579	158.73846641715167	718
960	324.8796497983815	154.0785945241335	752
961	72.39938227802955	10075.903649327018	447
962	119.0680371842355	10104.537035517707	513
963	323.0292241122584	145.87094837602857	788
964	-86.0376487715572	10003.947249985233	117
965	-21.94419866435676	10029.958234614358	253
966	327.4629771298882	167.0589130165477	688
967	324.650851289759	154.25528406136792	765
968	-72.40839355852148	10008.892689376593	124
969	325.90187108495394	152.72007722976298	748
970	94.29970267195279	10092.929761242209	459
971	-53.49444706403764	10017.7069712565	161
972	32.03311419789321	10059.582467917353	341
973	68.34157171876399	10082.046149696616	395
974	-6.7272412266852655	10040.748797903461	255
975	196.55058072387567	10133.53616827675	714
976	164.7602230612468	10107.227919250168	745
977	-21.074462579269394	10035.685407970575	219
978	323.4298274323178	155.55203377116726	736
979	210.0887054810811	10138.694282012013	783
980	-66.70804230878363	10012.20414959273	132
981	322.26126574909017	151.37350570303124	750
982	-68.90955668756746	10012.304437694818	118
983	327.9764519887414	162.51020580735252	712
984	-44.633173908374744	10020.904443987178	200
985	-49.84293677767013	10020.050380932575	166
986	69.94249189287018	10079.132721976273	415
987	172.46855469953198	10119.55603261646	719
988	138.26150115989404	10110.27026219516	570
989	118.21698487981377	10098.336499152925	555
990	173.30728668716017	10136.98497426334	592
991	127.37184464675468	10129.47520437742	664
992	20.634454241366768	10054.136915017529	319
993	-0.0825665550524377	10040.307608824054	303
994	-68.1411931114533	10012.841718725476	125
995	131.2315059611087	10102.059122484292	592
996	-6.5272138404568665	10035.003002492062	359
997	194.86851983398424	10148.832891212152	718
998	145.18386901050732	10111.391866013882	621
999	34.23242203137184	10057.138610749378	378
