count	reward_sum	squared_reward_sum	length
137	328.05135974649994	181.5144745423406	649
138	327.0447636685503	177.46952753219395	656
139	327.4950246379613	178.83007106225543	655
140	327.3543547424033	175.90499406730527	660
141	327.29695822544323	172.95470675130912	672
142	328.3339433246518	175.08929405862938	668
143	327.66602838448387	178.48159118740986	652
144	327.60796545791044	175.56494093257507	670
145	326.60139555038216	176.58808940897242	654
146	327.98298398695897	174.29466178317733	673
147	327.81181690050494	179.03793479439193	652
148	327.52339966246063	179.69572923719068	655
149	328.5762772403225	180.83795017955285	649
150	327.81341579780235	178.68242772004203	661
151	328.265178913433	179.1410702821762	655
152	328.61979177486273	177.5756302948711	660
153	328.62578589873704	177.1742364806843	662
154	328.6568985791007	185.03192002561113	637
155	328.5483217438198	180.31012602228424	656
156	329.121990048714	180.60086716174294	650
157	329.04137593299623	179.5008060124657	652
158	329.0307543970657	181.89086074188614	644
159	329.5167927975784	183.88106934895913	637
160	329.56070291149064	183.94038631369176	639
161	329.2385576672774	183.62822943495073	637
162	328.4685980411952	183.85203926984556	638
163	329.605162410815	185.73841308014946	633
164	329.1935028999898	186.06958975798298	632
165	201.27456212056313	10166.158206355247	598
166	329.1913422468038	181.4355430376917	651
167	328.73408335375774	183.671243920971	648
168	328.4579595770835	181.5503121787823	648
169	195.92662567381223	10164.80338044491	582
170	328.3963897447409	182.4251012821351	645
171	329.61827953937797	185.44119452424272	634
172	329.4370262766303	180.14327689634246	650
173	329.88951998827577	183.16178849739305	643
174	329.98524503269863	183.57278942594095	640
175	329.43656677665996	181.9755600679967	643
176	30.203596436331537	10063.310895985358	317
177	329.3003729109913	184.04249034644934	638
178	330.1952485339166	183.3650703161122	643
179	330.08472868390965	184.29425983696774	643
180	330.3459465153563	184.72240835234257	642
181	330.0583171862178	182.8996853065706	643
182	328.9641432682347	183.05806854445768	642
183	330.0947850836608	187.4115558722352	628
184	330.3145197035089	184.70307497209265	638
185	329.97253503466925	185.26643351951873	633
